name,year,selling_price_inr,km_driven,fuel,seller_type,transmission,owner,seats,engine_cc,max_power_bhp
Volkswagen Polo Petrol Highline 1.2L,2013.0,335000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.9
Kia Seltos HTX Plus D,2019.0,1549000.0,5000.0,Diesel,Individual,Manual,First Owner,5,1493.0,113.4
Maruti Swift VXI Optional,2017.0,500000.0,14000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Skoda Rapid 1.6 MPI AT Elegance Plus,2012.0,525000.0,91000.0,Petrol,Dealer,Automatic,First Owner,5,1598.0,103.52
Maruti Alto 800 LXI,2015.0,254999.99999999997,30000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Maruti Celerio ZXI Optional AMT BSIV,2019.0,520000.0,20000.0,Petrol,Individual,Automatic,First Owner,5,998.0,67.04
Datsun RediGO T,2016.0,170000.0,30000.0,Petrol,Individual,Manual,First Owner,5,799.0,53.64
Hyundai Creta 1.4 CRDi S,2018.0,1250000.0,58363.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.7
Maruti Swift Dzire VDI,2016.0,649000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Tata Indigo LX,2012.0,185000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1405.0,70.0
Hyundai Elantra CRDi SX AT,2013.0,590000.0,56000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.24
Ford Figo Diesel EXI,2012.0,210000.0,63000.0,Diesel,Dealer,Manual,First Owner,5,1399.0,68.05
Hyundai Santa Fe 4WD AT,2017.0,2250000.0,15000.0,Diesel,Individual,Automatic,First Owner,7,2199.0,194.3
Tata Tiago 1.05 Revotorq XM,2018.0,425000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1047.0,69.0
Maruti Ertiga VDI,2015.0,575000.0,60000.0,Diesel,Dealer,Manual,First Owner,7,1248.0,88.5
Honda WR-V i-DTEC VX,2018.0,955000.0000000001,68000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai Creta 1.6 CRDi AT SX Plus,2017.0,1195000.0,54000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.2
Renault KWID 1.0 RXL,2017.0,315000.0,18000.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Mahindra XUV500 W6 1.99 mHawk,2015.0,850000.0,70000.0,Diesel,Individual,Manual,First Owner,7,1997.0,140.0
Mahindra Bolero DI BSIII,2006.0,145000.0,170000.0,Diesel,Individual,Manual,First Owner,7,2523.0,63.0
Honda WR-V i-VTEC VX,2019.0,875000.0,10000.0,Petrol,Dealer,Manual,First Owner,5,1199.0,88.7
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017.0,550000.0,47961.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Skoda Superb 1.8 TFSI MT,2010.0,235000.0,100000.0,Petrol,Individual,Manual,First Owner,5,1798.0,157.8
Maruti Swift Dzire ZDI,2015.0,685000.0,69000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Skoda Rapid Ultima 1.6 TDI Elegance,2012.0,295000.0,140000.0,Diesel,Individual,Manual,First Owner,5,1598.0,103.5
BMW 5 Series 520d Prestige,2015.0,1850000.0,52000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,190.0
Toyota Fortuner 4x2 4 Speed AT,2012.0,1225000.0,160000.0,Diesel,Individual,Automatic,First Owner,7,2982.0,169.0
Honda City i VTEC VX,2014.0,625000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1497.0,117.3
Mercedes-Benz S-Class S 350 CDI,2015.0,4500000.0,56000.0,Diesel,Dealer,Automatic,First Owner,5,2987.0,254.79
Hyundai Xcent 1.1 CRDi S,2014.0,400000.0,50000.0,Diesel,Dealer,Manual,First Owner,5,1120.0,71.0
Tata Indica DLE,2005.0,40000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1405.0,
Maruti Ertiga SHVS LDI,2016.0,550000.0,90000.0,Diesel,Individual,Manual,First Owner,7,1248.0,88.5
Ford Figo 1.5D Titanium Plus MT,2016.0,500000.0,21200.0,Diesel,Individual,Manual,First Owner,5,1498.0,99.0
Mahindra XUV500 W11 Option AWD,2019.0,1700000.0,32000.0,Diesel,Individual,Manual,First Owner,7,2179.0,155.0
Mahindra Scorpio VLX 2.2 mHawk BSIII,2011.0,565000.0,156000.0,Diesel,Dealer,Manual,First Owner,8,2179.0,120.0
Tata Safari Storme VX 4WD,2016.0,875000.0,64579.0,Diesel,Dealer,Manual,First Owner,7,2179.0,148.0
Audi A3 35 TDI Premium,2015.0,1650000.0,67772.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,143.0
Skoda Fabia Scout 1.2 TDI,2012.0,190000.0,110000.0,Diesel,Individual,Manual,First Owner,5,1199.0,75.0
Hyundai i20 1.2 Magna,2014.0,385000.0,41000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,80.0
Ford Ecosport 2015-2021 1.5 Petrol Titanium Plus AT BSIV,2019.0,1125000.0,19375.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,121.36
Hyundai i20 1.4 CRDi Asta,2011.0,350000.0,90000.0,Diesel,Individual,Manual,Third Owner,5,1396.0,90.0
Hyundai Santro Xing GL,2007.0,96000.0,105000.0,Petrol,Dealer,Manual,First Owner,5,1086.0,62.0
Maruti Baleno Alpha 1.2,2016.0,620000.0,49551.0,Petrol,Dealer,Manual,First Owner,5,1197.0,83.1
Maruti Swift VDI BSIV,2009.0,370000.0,120000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Tata Indigo LS TDI BSIII,2010.0,145000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1396.0,69.0
Ford Ecosport 2015-2021 1.5 Diesel Ambiente,2020.0,525000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.96
Porsche Cayenne S Diesel Platinum Edition,2014.0,3900000.0,60000.0,Diesel,Dealer,Automatic,First Owner,5,4134.0,385.0
Toyota Corolla Altis VL AT,2016.0,1199000.0,34000.0,Petrol,Dealer,Automatic,First Owner,5,1798.0,138.03
Renault Captur 1.5 Diesel RXT,2018.0,1265000.0,12000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Maruti Swift Dzire AGS ZDI Plus,2017.0,825000.0,35000.0,Diesel,Dealer,Automatic,First Owner,5,1248.0,74.0
Honda City i VTEC CVT VX,2015.0,894999.9999999999,78000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Maruti Vitara Brezza ZDi Plus,2018.0,860000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Volkswagen Polo 2015-2019 GT TSI,2015.0,525000.0,75000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,103.5
Mercedes-Benz E-Class E250 CDI Launch Edition,2014.0,2250000.0,65000.0,Diesel,Individual,Automatic,First Owner,5,2143.0,204.0
Nissan Sunny XL,2017.0,595000.0,12000.0,Petrol,Dealer,Manual,First Owner,5,1498.0,97.7
Volkswagen Ameo 1.2 MPI Comfortline,2016.0,400000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.75
Audi A3 35 TDI Technology Navigation,2019.0,2401000.0,45000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,143.0
Maruti Baleno Delta Automatic,2016.0,750000.0,35000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,83.1
Skoda Rapid 1.5 TDI AT Style Plus,2016.0,795000.0,51321.0,Diesel,Dealer,Automatic,First Owner,5,1498.0,103.52
Honda Jazz 1.2 S i VTEC,2017.0,525000.0,30000.0,Petrol,Dealer,Manual,First Owner,5,1199.0,88.7
Skoda Octavia Elegance 1.8 TSI AT,2014.0,890000.0,38000.0,Petrol,Dealer,Automatic,First Owner,5,1798.0,177.5
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,525000.0,276000.0,Diesel,Individual,Automatic,First Owner,5,1968.0,138.1
Toyota Land Cruiser Prado VXL,2019.0,8750000.0,36000.0,Diesel,Dealer,Automatic,First Owner,7,2982.0,170.63
Ford Ecosport 2015-2021 1.5 Petrol Trend,2017.0,625000.0,29104.0,Petrol,Dealer,Manual,First Owner,5,1496.0,120.69
Honda Mobilio RS Option i DTEC,2015.0,570000.0,93000.0,Diesel,Individual,Manual,Second Owner,7,1498.0,98.6
Maruti Swift Dzire VDI,2017.0,490000.00000000006,107000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.02
Maruti Wagon R LX DUO BSIII,2007.0,125000.0,80000.0,LPG,Individual,Manual,First Owner,5,1061.0,57.5
Mahindra XUV500 W4,2014.0,649000.0,117000.0,Diesel,Individual,Manual,Third Owner,7,2179.0,140.0
Maruti Zen Estilo Sports,2008.0,150000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1061.0,64.9
Renault Duster 85PS Diesel RxE,2015.0,490000.00000000006,58000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,83.8
Hyundai i20 Asta 1.4 CRDi,2013.0,395000.0,70175.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.76
Tata Tigor 1.2 Revotron XZ Option,2017.0,550000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1199.0,84.0
Mercedes-Benz S-Class S 350 CDIL,2010.0,1385000.0,147500.0,Diesel,Dealer,Automatic,First Owner,5,2987.0,282.0
Hyundai Elantra CRDi SX,2015.0,875000.0,59000.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.2
Maruti Wagon R VXI Plus Optional,2017.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Hyundai Santro Xing GLS,2008.0,150000.0,70000.0,Petrol,Dealer,Manual,First Owner,5,1086.0,62.1
Tata Nexon 1.2 Revotron XMA,2019.0,700000.0,10000.0,Petrol,Individual,Automatic,First Owner,5,1198.0,108.5
Maruti Alto K10 VXI AGS,2014.0,325000.0,10595.0,Petrol,Dealer,Automatic,First Owner,5,998.0,67.05
Ford Ecosport 1.5 DV5 MT Trend,2013.0,395000.0,55000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,89.84
Hyundai i10 Magna,2011.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Toyota Fortuner 2.8 4WD AT BSIV,2016.0,3100000.0,90000.0,Diesel,Individual,Automatic,First Owner,7,2755.0,174.5
Hyundai Grand i10 1.2 Kappa Asta,2018.0,685000.0,8468.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Hyundai i10 Magna 1.2 iTech SE,2009.0,165000.0,15000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Hyundai Grand i10 Sportz CNG,2017.0,484999.99999999994,37500.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009.0,500000.0,220000.0,Diesel,Individual,Manual,First Owner,8,2494.0,102.0
Maruti Alto LXi BSIII,2009.0,150000.0,30000.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Honda Brio S MT,2013.0,298000.0,65000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
BMW 3 Series 320i,2012.0,1500000.0,76186.0,Petrol,Dealer,Automatic,First Owner,5,1995.0,154.0
Renault Duster 110PS Diesel RxZ,2013.0,500000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Mahindra Xylo D2,2010.0,250000.0,150000.0,Diesel,Individual,Manual,First Owner,8,2489.0,95.0
Maruti Celerio VXI AT,2015.0,450000.0,57226.0,Petrol,Dealer,Automatic,First Owner,5,998.0,67.04
Mahindra XUV500 W8 2WD,2013.0,550000.0,70000.0,Diesel,Individual,Manual,Third Owner,7,2179.0,140.0
Maruti Swift Dzire ZDI,2016.0,725000.0,90503.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Maruti Ciaz 1.4 Delta,2017.0,713000.0,33000.0,Petrol,Dealer,Manual,First Owner,5,1373.0,91.1
Renault KWID RXT Optional,2019.0,350000.0,15000.0,Petrol,Individual,Manual,First Owner,5,799.0,53.3
Maruti Alto K10 2010-2014 VXI,2012.0,229999.99999999997,43043.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Honda WR-V i-DTEC VX,2018.0,900000.0,25000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.6
Maruti Swift Dzire Tour 2012-2018 LDI,2012.0,380000.0,153000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Volkswagen Vento Diesel Comfortline,2011.0,280000.0,131000.0,Diesel,Individual,Manual,Fourth & Above Owner,5,1598.0,103.6
Skoda Laura Ambiente,2010.0,350000.0,350000.0,Diesel,Dealer,Manual,First Owner,5,1896.0,106.0
Maruti Dzire VXI,2009.0,265000.0,44000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,88.5
Hyundai i20 Active 1.4 S,2017.0,650000.0,65000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Maruti Alto 800 LX,2016.0,240000.0,29000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Maruti Swift Ldi BSIII,2008.0,340000.0,65123.0,Diesel,Dealer,Manual,First Owner,5,1248.0,75.0
Mahindra Bolero 2011-2019 SLX,2013.0,400000.0,60000.0,Diesel,Individual,Manual,Second Owner,7,2523.0,62.1
Mahindra TUV 300 mHAWK100 T8 AMT,2018.0,900000.0,40000.0,Diesel,Individual,Automatic,First Owner,7,1493.0,100.0
Tata Zest AMT Quadrajet 1.3 XMA,2016.0,500000.0,64609.0,Diesel,Dealer,Automatic,First Owner,5,1248.0,88.7
Maruti Celerio ZXI Optional,2018.0,475000.0,30000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Hyundai i20 Sportz Plus Diesel,2012.0,400000.0,43000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.76
Hyundai Verna 1.6 CRDI,2012.0,310000.0,94892.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.3
Maruti Alto LXi,2009.0,160000.0,70000.0,Petrol,Individual,Manual,Third Owner,5,796.0,46.3
Nissan Micra Active XV Petrol,2018.0,450000.0,13746.0,Petrol,Dealer,Manual,First Owner,5,1198.0,67.04
Maruti Ertiga VDI,2019.0,950000.0,25000.0,Diesel,Individual,Manual,First Owner,7,1248.0,88.5
Mahindra Bolero B4,2015.0,445000.0,62000.0,Diesel,Dealer,Manual,First Owner,7,1498.0,74.96
Hyundai i20 Asta Option BSIV,2019.0,775000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Mahindra XUV500 W8 2WD,2014.0,780000.0,90000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Mahindra KUV 100 mFALCON D75 K2 Plus,2016.0,360000.0,100000.0,Diesel,Individual,Manual,Second Owner,6,1198.0,77.0
Maruti Eeco 5 Seater AC BSIV,2011.0,250000.0,36000.0,Petrol,Individual,Manual,Second Owner,5,1196.0,73.0
Maruti Ciaz Delta Diesel,2017.0,703000.0,46991.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Maruti Swift VDI BSIV,2014.0,400000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai i20 1.2 Spotz,2018.0,690000.0,8000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
Honda City 2017-2020 EXi,2008.0,327000.0,71441.0,Petrol,Dealer,Manual,First Owner,5,1497.0,78.0
Maruti Swift Dzire VXI Optional,2017.0,475000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.14
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,150000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1061.0,64.0
Maruti Swift Dzire LXI 1.2 BS IV,2016.0,450000.0,61483.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Tata Safari 2005-2017 Dicor GX 4X2 BS IV,2012.0,450000.0,72000.0,Diesel,Dealer,Manual,First Owner,7,2179.0,138.1
Renault KWID RXT,2017.0,300000.0,17000.0,Petrol,Dealer,Manual,First Owner,5,799.0,53.3
Honda City i VTEC V,2016.0,725000.0,49590.0,Petrol,Dealer,Manual,First Owner,5,1497.0,117.3
Hyundai Verna 1.6 SX CRDi (O),2013.0,625000.0,51000.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.32
Mahindra Bolero Power Plus Plus AC BSIV PS,2018.0,800000.0,55000.0,Diesel,Individual,Manual,First Owner,9,2523.0,63.0
Hyundai i20 1.4 CRDi Asta,2011.0,395000.0,75500.0,Diesel,Individual,Manual,Second Owner,5,1396.0,90.0
Honda Jazz VX Diesel,2015.0,525000.0,61000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Honda Amaze S i-Dtech,2013.0,299000.0,48000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
BMW 5 Series 520d Sedan,2012.0,1500000.0,85000.0,Diesel,Dealer,Automatic,First Owner,5,,
Maruti Wagon R LXI,2012.0,296000.0,37623.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.04
Hyundai Grand i10 Sportz,2015.0,409999.99999999994,42715.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Fiat Punto Pure 1.3L Advanced Multi-Jet,2013.0,370000.0,80981.0,Diesel,Dealer,Manual,First Owner,5,1248.0,75.0
Honda City 1.5 V MT Sunroof,2012.0,379000.0,55000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,116.3
Maruti Alto 800 LXI BSIV,2017.0,285000.0,23000.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Maruti Ritz LDi,2012.0,275000.0,110000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.94
Toyota Etios Liva 1.2 G,2015.0,535000.0,28000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Chevrolet Optra Magnum 2.0 LT,2008.0,195000.0,136000.0,Diesel,Individual,Manual,First Owner,5,1991.0,123.7
Chevrolet Beat Diesel LT,2014.0,270000.0,66452.0,Diesel,Dealer,Manual,First Owner,5,936.0,56.3
Maruti Swift VXI BSIV,2015.0,484999.99999999994,38000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Renault Triber RXZ BSIV,2019.0,660000.0,10000.0,Petrol,Individual,Manual,First Owner,7,999.0,72.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017.0,880000.0,33000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.96
Maruti Wagon R LXI CNG,2017.0,415000.00000000006,37000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.16
Maruti Eeco CNG 5 Seater AC BSIV,2017.0,331000.0,33304.0,CNG,Dealer,Manual,First Owner,5,1196.0,61.7
Honda Brio E MT,2013.0,250000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1198.0,86.8
Mahindra KUV 100 mFALCON G80 K2,2016.0,300000.0,40000.0,Petrol,Individual,Manual,First Owner,6,1198.0,82.0
Maruti Vitara Brezza VDi Option,2017.0,760000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Maruti Omni 8 Seater BSII,2012.0,100000.0,110000.0,Petrol,Individual,Manual,First Owner,8,796.0,35.0
Nissan Micra Diesel XL Optional,2013.0,400000.0,83000.0,Diesel,Individual,Manual,First Owner,5,1461.0,63.1
Honda Brio S MT,2012.0,235000.0,32099.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Toyota Fortuner 4x2 Manual,2012.0,1100000.0,82000.0,Diesel,Dealer,Manual,First Owner,7,2982.0,168.5
Hyundai i20 1.4 Magna Executive,2018.0,625000.0,39000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.73
Mahindra Scorpio 2006-2009 VLX 2WD 7 Str BSIII,2009.0,475000.0,120000.0,Diesel,Individual,Manual,First Owner,7,2179.0,120.0
Maruti Swift Dzire VXI,2016.0,500000.0,27500.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.14
Volkswagen Polo Petrol Trendline 1.2L,2011.0,245000.00000000003,63000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,73.9
Skoda Rapid 1.6 MPI Elegance,2012.0,295000.0,57000.0,Petrol,Dealer,Manual,First Owner,5,1598.0,103.5
Maruti SX4 ZXI MT BSIV,2010.0,385000.0,68000.0,Petrol,Dealer,Manual,First Owner,5,1586.0,103.3
Mahindra Verito 1.5 D4 BSIV,2015.0,360000.0,75354.0,Diesel,Dealer,Manual,First Owner,5,1461.0,65.0
Hyundai Creta 1.6 SX Automatic Diesel,2017.0,1340000.0,68000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.2
Volkswagen Passat 2.0 TDI AT Highline,2018.0,2350000.0,31000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,175.0
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,Petrol,Dealer,Automatic,First Owner,5,1598.0,103.5
Maruti Swift VDI,2016.0,580000.0,68000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Hyundai i20 1.4 Asta,2018.0,750000.0,104000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Hyundai Verna 1.6 SX CRDi (O),2012.0,520000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1582.0,126.32
Maruti Baleno Delta,2020.0,650000.0,7300.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Ford Ecosport 1.5 DV5 MT Titanium Optional,2015.0,600000.0,70553.0,Diesel,Dealer,Manual,First Owner,5,1498.0,89.84
Tata Hexa XE,2017.0,1150000.0,10000.0,Diesel,Individual,Manual,First Owner,7,2179.0,147.94
Maruti Wagon R CNG LXI,2014.0,245000.00000000003,51000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.33
Mahindra Supro VX 8 Str,2018.0,500000.0,20000.0,Diesel,Individual,Manual,First Owner,8,909.0,45.0
Maruti Alto LXi,2008.0,120000.0,70000.0,Petrol,Individual,Manual,Third Owner,5,796.0,46.3
Honda WR-V i-VTEC VX,2018.0,849000.0,10000.0,Petrol,Dealer,Manual,First Owner,5,1199.0,88.7
Maruti Ritz LDi,2016.0,320000.0,91000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.94
Nissan Terrano XL Plus 85 PS,2017.0,750000.0,44000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,83.8
Hyundai Elite i20 Petrol Asta,2019.0,700000.0,17000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Hyundai EON Sportz,2012.0,150000.0,40000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Toyota Fortuner 3.0 Diesel,2010.0,750000.0,150000.0,Diesel,Individual,Manual,Second Owner,7,2982.0,171.0
Skoda Rapid 1.6 MPI Ambition Plus,2015.0,525000.0,27000.0,Petrol,Dealer,Manual,First Owner,5,1598.0,103.6
Ford Figo Diesel LXI,2011.0,145000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Volkswagen Jetta 2.0L TDI Comfortline,2014.0,850000.0,141000.0,Diesel,Dealer,Manual,First Owner,5,1968.0,138.03
Hyundai Grand i10 Asta Option,2016.0,509999.99999999994,20000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Ford Freestyle Titanium Diesel BSIV,2019.0,775000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.63
Audi A4 2.0 TFSI,2012.0,1100000.0,120000.0,Petrol,Individual,Automatic,First Owner,5,1984.0,132.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2017.0,899000.0,34000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Hyundai i10 Sportz 1.1L,2012.0,250000.0,90000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Volkswagen Ameo 1.2 MPI Comfortline,2018.0,550000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.75
Jeep Compass 1.4 Sport,2019.0,1450000.0,28000.0,Petrol,Dealer,Manual,First Owner,5,1368.0,160.0
Honda City 1.5 V MT,2011.0,365000.0,60000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Maruti Swift Vdi BSIII,2007.0,215000.0,187500.0,Diesel,Individual,Manual,First Owner,5,1248.0,75.0
Maruti SX4 S Cross DDiS 200 Sigma,2016.0,550000.0,121104.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Hyundai Verna CRDi 1.6 SX,2018.0,975000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1582.0,126.2
Toyota Innova 2.5 V Diesel 7-seater,2008.0,570000.0,134000.0,Diesel,Individual,Manual,Second Owner,7,2494.0,102.0
Renault Duster 85PS Diesel RxL,2014.0,500000.0,180000.0,Diesel,Individual,Manual,First Owner,5,1461.0,83.8
Maruti Alto 800 LXI,2014.0,185000.0,56641.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Maruti Alto LXi,2009.0,120000.0,90000.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Honda City i VTEC VX Option,2017.0,890000.0,48000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,117.3
Mahindra XUV500 2011-2015 W8 FWD,2012.0,625000.0,73615.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Maruti Swift AMT ZDI,2018.0,775000.0,37000.0,Diesel,Dealer,Automatic,First Owner,5,1248.0,74.0
Chevrolet Spark 1.0 PS,2010.0,150000.0,61300.0,Petrol,Dealer,Manual,First Owner,5,995.0,63.0
Maruti Wagon R LXI,2003.0,145000.0,65000.0,Petrol,Individual,Manual,Third Owner,5,998.0,67.1
Toyota Etios GD,2015.0,390000.0,240000.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.05
Honda BRV i-DTEC VX MT,2019.0,875000.0,6612.0,Diesel,Dealer,Manual,First Owner,7,1498.0,98.6
Hyundai Verna Xi (Petrol),2006.0,170000.0,110000.0,Petrol,Individual,Manual,Fourth & Above Owner,5,1599.0,103.2
Maruti Swift ZDi,2014.0,430000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Honda CR-V 2.4 AT,2017.0,1490000.0,90000.0,Petrol,Dealer,Automatic,First Owner,5,2354.0,152.0
Maruti Alto K10 LXI,2010.0,210000.0,9100.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.05
Volkswagen Ameo 1.2 MPI Comfortline,2017.0,575000.0,40000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,73.75
Tata Hexa XM,2017.0,1200000.0,30000.0,Diesel,Individual,Manual,First Owner,7,2179.0,153.86
Honda Amaze S Petrol BSIV,2019.0,610000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1199.0,88.76
Maruti 800 AC BSIII,2009.0,130000.0,40000.0,Petrol,Individual,Manual,First Owner,4,796.0,37.0
Hyundai Verna 1.4 CRDi,2012.0,400000.0,182000.0,Diesel,Individual,Manual,Second Owner,5,1396.0,88.7
Hyundai i10 Magna,2012.0,268000.0,56468.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
BMW 7 Series 730Ld DPE Signature,2018.0,8500000.0,19000.0,Diesel,Dealer,Automatic,First Owner,4,2993.0,355.37
Hyundai i20 1.4 Asta Option,2017.0,850000.0,54000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Mahindra XUV500 W10 2WD,2017.0,1150000.0,25000.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,Diesel,Dealer,Automatic,First Owner,5,1999.0,177.0
Maruti Ertiga ZXI Plus Petrol,2017.0,750000.0,50000.0,Petrol,Dealer,Manual,First Owner,7,1462.0,103.0
BMW 3 Series 325 Ci Convertible,2008.0,1600000.0,96000.0,Petrol,Individual,Automatic,First Owner,5,2497.0,215.0
